PU,Species,Genus,NRRL,CBS,Other,Hittinger,Cellobiose,Citrate,D-Glucosamine,Fructose,Galactose,Glycerol,L-Arabinose,L-Sorbose,Lactose,Maltose,Mannose,myo-Inositol,Rhamnose,Xylose,Raffinose,Sucrose,DL-Lactate
34985,Candida pseudointermedia,Candida,NRRL Y-10939, CBS 6918,NA,NA,0.155738465,0.061022522,0.180550561,0.342827839,0.320232823,0,0,0.20205825,0,0.773443138,0.416272666,0,0.051166462,0,0.039687313,0.896662149,0
34986,Candida oregonensis,Candida,NRRL Y-5850, CBS 5036,NA,NA,0.618731361,0.234050065,0,0.754927306,0,0,0,0,0,1.233261832,0.481737664,0,0.418500158,0.800973758,0,0.980671528,0
34987,Candida intermedia,Candida,NRRL Y-981, CBS 572,NA,NA,0.484298215,0.030978243,0,0.329902086,0.384683374,0,0,0.278912388,0.269515818,0.64123147,0.702099839,NA,0.132219253,0.395809496,0.068242561,1.168971469,0
34988,Candida fructus,Candida,NRRL Y-17072, CBS 6380,NA,NA,0,0.114337803,0.06515055,0.295152774,0,0.077473562,0,0.086083962,0,0,0.805913842,0,0.072505996,0.078861158,0,0,0
34989,Candida duobushaemulonii,Candida,NRRL Y-17802, CBS 7798,NA,NA,0,0.24043719,0,0.58319287,0.285228215,0.422405896,0,0,0,0.371124491,0.97789666,0,0.053802172,0.084709518,0,0.466377882,0
34990,Candida corydali,Candida,NRRL Y-27910, CBS 10158,NA,NA,0,0.168701185,0,0.270171772,0.354320501,0.207143955,0,0.358226251,0,0.279298682,0.405685746,0,0.054486343,0.180535219,0,0.136440453,0
34991,Candida dubliniensis,Candida,NRRL Y-17841, CBS 7987,NA,NA,0,0.274727285,0,0.303954792,0.363077392,0.29997442,0,0,0,0.32616858,0.423565911,0,0.077706515,0.150014159,0,0.143569624,0
34992,Candida maltosa,Candida,NRRL Y-17677, CBS 5611,NA,NA,0,0.096446503,0,0.292099992,0.224333147,0.102588584,0,0,0,0.717287661,0.218625041,0,0.037045751,0.243739468,0,0.796549525,0
34993,Candida metapsilosis,Candida,NRRL Y-48470, CBS 10907,NA,NA,0,0.133878692,0,0.381468779,0.479910043,0.328686229,0.159452475,0,0,0.320192956,0.549537418,0,0.052629231,0.363226409,0,0.305773696,0
34994,Candida neerlandica ,Candida,NRRL Y-27057, CBS 434,NA,NA,0,0.215704331,0,0.418792072,0.361404955,0.387434172,0,0,0,0.521997918,0.260658593,0,0.069095418,0.485993752,0,0.127262903,0
34995,Candida parapsilosis,Candida,NRRL Y-12969, CBS 604,NA,NA,0,0.309041504,0,0.432119859,0.672293308,0.529227409,0.245426755,0,0,0.483195033,0.900288986,0,0.178489583,0.618039947,0,0.65803455,NA
34996,Candida sojae,Candida,NRRL Y-17909, CBS 7871,NA,NA,0,0.120560587,0,0.231769634,0.571078711,0,0,0.199794745,0,0.420069286,0.728963355,0,0.01813663,0.234378605,0,0.782214589,0.094811645
34997,Candida tropicalis,Candida,NRRL Y-12968, CBS 94,NA,NA,0.135708142,0.099031968,0,0.408579423,0.337834182,0,0,0,0,0.377205123,0.424940267,0,0.066171437,0.173575507,0,1.025728384,0.103839125
35000,Candida akabanensis,Candida,NRRL Y-27224, CBS 7878,NA,NA,0.196440204,0.129106631,0.174460043,0.417222704,0.317451878,0.221735709,0,0,0,0.51293515,0.391028861,0,0.270042974,0.159095348,0.743094879,1.283004219,0
35001,Candida bromeliacearum,Candida,NRRL Y-27811, CBS 10002,NA,NA,0.67518489,0,0.231625647,0.452284964,0,0.318740524,0,0.468830746,0,0.453220102,0.331635147,NA,0.140831715,0.616778535,0,0.433832762,0
35002,Candida buenavistaensis,Candida,NRRL Y-27734, CBS 9895,NA,NA,0,0.457256245,0,0.65743777,0.66078826,0.471466676,0,0,0,0.866232489,0.521199867,0,0.182260655,0.475284314,0,0.642930171,0
35003,Candida bohiensis,Candida,NRRL Y-27737, CBS 9897,NA,NA,0,0.318956537,0.179369742,0.743053755,0.712692739,0.356349566,0.457114979,0.583736511,0,0.367119082,1.245129721,0,0.143343298,0.333434601,0,0.452493363,0
35004,Candida albicans ,Candida,NRRL Y-12983, CBS 562,NA,NA,0,0.103459074,0,0.227732554,0.351087284,0,0.080994451,0,0,0.448555091,0.184431524,0,0.059080949,0.452730908,0,0.346540333,0.052295222
35006,Candida  xylopsoci ,Candida,NRRL Y-27066, CBS 6037,NA,NA,0.139737806,0.260160999,0,0,0.490400454,0.524516073,0,0,0,0,0,0,0.006367235,0.276272522,0,0.485141841,0
35007,Candida  wounanorum ,Candida,NRRL Y-27574, CBS 9828,NA,NA,0.173974402,0.189520979,0,0.440636986,0.423048265,0.22693501,0,0,0,0.584311259,0.610785354,0,0.102870189,0.326938444,0,0.279644719,NA
35008,Candida  vadensis  ,Candida,NRRL Y-27778, CBS 9454,NA,NA,0.450557883,0.304640371,0.017904158,0.303979255,0.264445391,0.300884952,0,0,0,0.824479437,0.361001135,0,NA,0.468227824,0,0.985795171,0
35009,Candida  terraborum ,Candida,NRRL Y-27573, CBS 9826,NA,NA,0.705327442,0.441360641,0,0.990298159,0.507385876,0.143668471,0,0,0,0.361694787,1.075781367,0,0.062409132,0.214881049,0,0.236517016,0
35011,Candida  pyralidae ,Candida,NRRL Y-27085, CBS 5035,NA,NA,0,0.205681699,0.09313748,0.550937253,0.373471504,0.718215478,0,0,0,0,0.567684256,0,0.093671162,0,0,0.207409995,0
35012,Candida  prunicola ,Candida,NRRL YB-869, CBS 8848,NA,NA,0,0.16869676,0,0.460811778,0.354190667,0.421120121,0,0,0,0,0.474658223,NA,0.055476369,0,0,0.113434766,0
35013,Candida  panamericana ,Candida,NRRL Y-27567, CBS 9834,NA,NA,0.188327886,0.143975615,0,0.448311872,0.167907139,0,0,0,0,0.56778176,0.920451192,0,0.003636223,0.527267265,0,0.601363461,0
35014,Candida atakaporum ,Candida,NRRL Y-27570, CBS 9833,NA,NA,0.230780863,0.338252062,0.050063072,0.444091074,0.234291102,0.126463314,0,0,0,0.6112856,0.496915264,0,0.022334518,0.398442589,0,0.423677977,0
35015,Candida  bokatorum ,Candida,NRRL Y-27571, CBS 9824,NA,NA,0.283817325,0.393603054,0,0.662529574,0.585818659,0.416991746,0,0,0,0.984097434,0.801577029,0,0.032809396,0.72497066,0,0.593166039,0
35016,Candida  bolitotheri ,Candida,NRRL Y-27587, CBS 9832,NA,NA,0.3249725,0.22202762,0.511123142,0.932392342,1.111651345,0.268656479,0,0,0,0,0.907703628,0,0.07991434,0.159221223,0,0.071488888,NA
35017,Candida  bribrorum ,Candida,NRRL Y-27572, CBS 9835,NA,NA,0.390463333,0.243189827,0.145173034,0.587172343,0.365329815,0.165437786,0,0,0,0.364142061,0.933282551,0,0.061877865,0.486105818,0,0.426313884,0
35018,Candida canberraensis ,Candida,NRRL YB-2417, CBS 8846,NA,NA,0.57545557,0.049293447,0.029414874,0.308512288,0.267132676,0.106578971,0,0,0,0.526486186,0.33366672,0,0.010326725,0.182260142,0,0.58920462,NA
35019,Candida  caryicola ,Candida,NRRL YB-1499, CBS 8847,NA,NA,0,0.347579951,0.036467845,0.904926359,0.387689584,0.393073365,0,0,0,0.600769268,0.657606393,0,0.036906398,0.071121691,0,0.542462093,0
35020,Candida  chickasaworum ,Candida,NRRL Y-27566, CBS 9830,NA,NA,0.135215539,0.266564778,0,0.360024916,0.376676981,0.238448194,0,NA,0,0.500812088,0.469770531,0,0.061889522,0.12667483,0,0.113223134,0
35021,Candida  choctaworum ,Candida,NRRL Y-27584, CBS 9831,NA,NA,0.809883811,0.127699256,0,0.826416254,0.873404689,0.469807686,0,0.22407745,0,0,0.816769,0,0.065747572,0,0,0.087015258,0
35022,Candida  emberorum ,Candida,NRRL Y-27606, CBS 9827,NA,NA,0,0.165238738,0,0.545204845,0.318382924,0,0,0,0,0.816474612,0.508715692,0,0,0.314471392,0,0.471202217,0
35023,Candida  guaymorum ,Candida,NRRL Y-27568, CBS 9823,NA,NA,0.414778203,0.134451211,0,0.402271014,0.345317037,0.054220725,0,0,0,0.410429464,0.470645628,0,0.019578681,0.725346345,0,0.196117194,0
35024,Candida  kunorum ,Candida,NRRL Y-27580, CBS 9825,NA,NA,0.232892169,0.169847901,0,0.399126697,0.284880268,0.066619736,0,NA,0,0.481502054,0.456339811,0,0.021907669,0.039506345,0,0.282887437,0
35025,Candida  maxii ,Candida,NRRL Y-27588, CBS 9836,NA,NA,1.293286685,0.545875161,0.22156659,1.370176485,0.879210668,0.331566242,0,0,0,0.674857291,1.590663732,0,0.224285743,0.11863545,0,0.500047653,0
35026,Candida  anneliseae ,Candida,NRRL Y-27563, CBS 9837,NA,NA,0.507350734,0.11486723,0.061440624,0.646844366,0,0,0,NA,0,0.369430386,0.867066824,NA,0.161875091,0.301445643,0,0.564639664,0
35027,Candida  ambrosiae ,Candida,NRRL YB-1316, CBS 8844,NA,NA,0.369362554,0.11162134,0.038283044,0.337166646,0.51435981,0.190623838,0,0,0,0.659098243,0.392568955,0,0.033928835,0.18101056,0,0.458248028,0.02763071
35028,Candida tritomae  ,Candida,NRRL Y-27650, CBS 9843,NA,NA,0.417769476,0.248335348,0.049735607,0.752747096,0.324724642,0.419955204,0,0,0,0.537692341,1.186295679,0,0.082523185,0.142168222,0,0.364319411,0
35029,Candida stri  ,Candida,NRRL Y-48063, CBS 10378,NA,NA,0,0.665119702,0,0.696384351,0.141917046,0.217029461,0,0,0,0.179423123,0.810431609,0,0.1140053,0.128161395,0,0,NA
35030,Candida lycoperdinae  ,Candida,NRRL Y-27658, CBS 9850,NA,NA,0.226753887,0.19711749,0.044086664,0,0.320456573,0.171105297,0,NA,0,0.386227858,1.075859126,0,0.030629579,0.136819404,0,0.451940647,0
35032,Candida gatunensis ,Candida,NRRL Y-48064, CBS 10379,NA,NA,0.431954261,0.249442518,0,0.91923867,0.331427539,0.229836169,0,0,0,0.427563878,0.48763266,0,0,0,0,0.717501582,0
35033,Candida cretensis ,Candida,NRRL Y-27777, CBS 9453,NA,NA,0.477656217,0.212882795,0.15882094,0.292375825,0.67502582,0.301681082,0.101343438,0,0,0.34487285,0.993566876,0,0.098708639,0.217685601,0,0.200430708,0
35034,Candida barrocoloradensis ,Candida,NRRL Y-27934, CBS 10310,NA,NA,0.663606168,0.296421698,0,0.750917107,0.223918835,0.370037814,0,0,0,0.362649048,0.866787336,0,0.077435395,0.051107041,0,0.316640639,0
35035,Candida atbi ,Candida,NRRL Y-27651, CBS 9852,NA,NA,1.366931525,0.517795503,NA,0.624938385,0.31403176,0.353961096,0,0,0,0.729236345,0.893925552,NA,NA,0.217911585,0,0.383176748,0
35037,Candida montana ,Candida,NRRL Y-17326, CBS 8057,NA,NA,0.297011139,0.348254681,0,0.357810236,0,0.349797851,0,0,0,0,0.47605382,0,0.117112738,0.122564891,0,0,0
35244,Candida incommunis,Candida,NRRL Y-17085, CBS 5604,NA,NA,0.440235763,0.24651152,0.370031976,0.688393449,0.241826637,0.162354797,0,0.559695042,0,0.632520332,0.865275014,0.256072111,0.253982914,0.219902043,0,1.186912534,0
35245,Candida spencermartinsiae,Candida,NRRL Y-48663, CBS 10894,NA,NA,0.624521516,0.289138989,0,0.449382162,0.539217149,0.446378603,0,0,0,0.464393971,0.541182183,0,0.353734911,0.465523397,0,0.494829569,0
35246,Candida insectorum,Candida,NRRL Y-7787, CBS 6213,NA,NA,0.683222741,0.487058185,0,0.842524786,0.731743797,0.568269355,0.506235873,0,0.124696139,0.588551502,0,0,0.656169626,0.547180792,0,0.414511892,0
35247,Candida germanica,Candida,NRRL Y-27064, CBS 4105,NA,NA,0.332940788,0.35341692,0,0.709755468,0.482701737,0.337835138,0,0,0,0.354139141,0.708960245,0,0.113455921,0.206920624,0,0.375706123,NA
35248,Candida cerambycidarum,Candida,NRRL Y-27706, CBS 9879,NA,NA,0.238638002,0.144885885,0,0.340377986,0.757970871,0.536438157,0,NA,0,0,0.347792133,NA,0.216538942,0.224599947,0,0,0
35249,Candida atmosphaerica,Candida,NRRL Y-17642, CBS 4547,NA,NA,1.160255539,0.35855048,0.581923552,0.704047051,1.054580894,1.01685236,0.501567997,0.214446469,0,0.802475162,0.907146469,NA,0.062383801,0.74799204,0,0.783005294,0
35250,Candida atlantica,Candida,NRRL Y-17759, CBS 5263,NA,NA,0.872319207,0.282392018,0,0,0.349305518,0.507202094,0.16736531,0,0,0,0.574394263,0,0.378582431,0.5730246,0,0.589978555,NA
35251,Candida aaseri ,Candida,NRRL YB-3897, CBS 1913,NA,NA,0.538778676,0.272969265,0,0.587134764,0.819060153,0.329604036,0.465803774,0,0,0.567692138,0.634918324,0,0.053061132,0.560534159,0,0.397432092,0
35253,Candida sp. ,Candida,NRRL YB-2243,NA,NA,NA,0.407971998,0.37868897,0,0.418418896,0,0.342705068,0,0,0,0.420388272,0.488394386,0,0.304234108,0.361133286,0,0.294920192,0
35260,Candida peoriensis ,Candida,NRRL YB-1497, CBS 8800,NA,NA,0.253748082,0.464171693,0,0.982130972,0,0.800349702,0,0,0,0.884254843,0.981941749,NA,0.603502727,0.565484175,0,1.098580285,0
35261,Candida ponderosae ,Candida,NRRL YB-2307, CBS 8801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35262,Candida silvicultrix ,Candida,NRRL Y-7789,NA,NA,NA,0,0.179680007,0,0.449951842,0.510823163,0,0,0,0,0.282669596,0.559905756,0,0.230205129,0.272147784,0.279538699,0.848178042,0
35263,Candida solani ,Candida,NRRL Y-2224, CBS 1908,NA,NA,0.503692048,0,NA,0.479321455,NA,0.586150281,0,0,0,0.473313312,0,0,0.024898007,0.348665634,0,0.570418578,0
35265,Candida sp. ,Candida,NRRL Y-27127, CBS 6163,NA,NA,0.803135322,0.306570082,0,1.046198326,NA,0.964516795,0,0,0,1.210798466,1.11069597,0,1.970746628,0.432265916,0,0.875078317,0.480111237
35275,Candida vanderwaltii ,Candida,NRRL Y-17671, CBS 5524,NA,NA,0,0.740711722,0,2.317461171,1.794902352,1.00239042,1.047818273,1.559663788,0,0,1.366340311,NA,NA,1.338646631,0,0.255314581,NA
35276,Candida spandovensis ,Candida,NRRL Y-17761, CBS 6875,U62313,NA,0,0,NA,0.368422355,0.434344692,0.132747253,0,0.256554636,0,0,0.312435015,0,0.180184074,0.227530464,0.827061231,1.842113045,0
35285,Candida alocasiicola,Candida,NRRL Y-48713, CBS 10702,U62312,NA,NA,NA,0,1.748504099,0,1.081147186,NA,0.596355594,0,0,0.993757347,0,NA,0.065349726,0,0,0
35287,Candida bombiphila ,Candida,NRRL Y-27640, CBS 9712,AF046039,NA,0,0.471971998,0,0.990156327,0,0.664964693,NA,NA,NA,0,0.871967289,0,0.031399441,0.006268543,0,0,0
35294,Candida fermenticarens ,Candida,NRRL Y-17321,NA,U71064,NA,0,0.239060682,0,0,0.135469671,0.455717469,0,0,0,0,0,0,0,0,0,0,0
35298,Candida californica ,Candida,NRRL Y-27254,NA,U45769,NA,0,0.111640625,0,2.933458691,0,NA,0,0,0,0,0.768355779,0,0.226863186,0.079742594,0,0,0.441009468
35302,Candida fragi ,Candida,NRRL Y-17910, CBS 7702,U45818,NA,0.410503723,0.270384685,0,1.108848914,0.353350271,0.455787045,0,0.21788805,0,0.215025827,0.565731214,0,0,0.197400387,0,0,0
35303,Candida natalensis ,Candida,NRRL Y-17680, CBS 2935,U45794,NA,0.046729263,0.087830174,0.037891961,0.597165107,0.187154313,0.142342318,0,0.557869038,0,0.821329759,0.711853849,NA,0.007512288,0.06096866,0,0.785848531,0.038116523
35304,Candida santamariae ,Candida,NRRL Y-6656, CBS 4515,AY611610,NA,0.748678485,0.375574857,0.107304626,0.600462035,0,0.454495039,0,0.59145034,0,0,0.955461377,0,0.243413295,0.129397228,0,0,0.116035524
35306,Candida elateridarum ,Candida,NRRL Y-27647, CBS 9842,U45739,NA,0.381749424,0.319332865,0,0.672015339,0.777165603,0.728664152,0,0,0,0.714235465,1.121758913,NA,0.500593805,0.479677016,0.45243116,0.279163296,0
35314,Candida anglica ,Candida,NRRL Y-27079, CBS 4262,U71071,NA,0,0.426263367,0,0,0.187855747,0.316867965,0,0.172502582,0,0,0.597703127,0,0,0.068414451,0,0.197648477,0
35315,Candida arcana,Candida,NRRL Y-27712, CBS 9883,AF245403,NA,0.409411685,0.256276442,0,0.658307824,0,0.877262742,0,0,0,0.441424921,0.618819493,0,0.153550309,0.05774872,0,0,0
35316,Candida homilentoma,Candida,NRRL Y-10941, CBS 6312,AY242347,NA,0.456738612,0.327518519,0,0.458102669,0.541817072,0.436353987,0,0,0.383576304,0.452030882,0.591318702,0,0.240402798,0.371514594,0,0.302949983,0
35317,Candida fennica ,Candida,NRRL Y-7505, CBS 5928,U45716,NA,0,0.164168072,0,0.377519202,0.131203678,0.332107416,0,0,0,0.766836752,0.197264389,0,0.042468117,0.148382003,0.056495089,0.358416798,0
35319,Candida tartarivorans,Candida,NRRL Y-27291, CBS 7955,U45713,NA,NA,0.222154653,0.241674398,0.22462732,1.090802701,0.744915345,0,0.11729648,0.307327864,1.125373003,1.361612769,0.749769509,NA,0.231456601,1.003801096,1.183969398,0.196527046
35320,Candida auringiensis,Candida,NRRL Y-17674, CBS 6913,NA,NA,0.02866701,NA,0,0.602292983,0.89807621,0.266065539,0.068979034,0.137542331,0.643503066,0,0.559369048,0,0.09404496,0.538590815,0,0,0
35327,Candida fluviatilis ,Candida,NRRL Y-7711, CBS 6776,NA,NA,0.475701479,0.266527034,0,1.091737296,0.771664378,0.91901911,0,0,0.387349607,0.885621416,1.399292314,0,0.107206511,0.672133267,0,0.569495757,0
35328,Candida palmioleophila,Candida,NRRL Y-17323, CBS 7418,NA,NA,0,0.546338012,0.161433654,1.280231153,0.999490733,0.925239104,0,0,0,1.115032238,0.994355594,0,0.069752087,0.814388388,0.617285155,0.482122057,1.315148769
35329,Candida saitoana,Candida,NRRL Y-17316, CBS 940,NA,NA,3.468583322,0,0,1.19227387,1.727595784,0.71086735,0,0,0,2.342819751,3.050492482,NA,0.094978985,2.907845335,0,0,0
35330,Candida entomophila,Candida,NRRL Y-7783, CBS 6160,NA,NA,0.161185651,0,0,0.47815593,1.600962261,0.236930115,0,0,0,0.492819674,0,0,0,0.515118647,0.198155745,0.212827761,0
35331,Candida ghanaensis,Candida,NRRL YB-1486, CBS 8798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35332,Candida insectalens,Candida,NRRL Y-7778, CBS 6036,NA,NA,0.563384009,0,0,0.587920775,0.951045288,0,0,0,0,0,0.659203326,0,0,NA,0,0,0
35333,Candida silvanorum,Candida,NRRL Y-7782, CBS 6274,NA,NA,0,0.272038649,0,0.671611374,0.533159247,0.243495548,0,0,0,0.463392866,0.494285096,0,0.192170289,0.270733858,0.362006044,0.663912385,0
35335,Candida blattae,Candida,NRRL Y-27698, CBS 9871,NA,NA,0.152901766,0.120951616,0.139683991,0.666192318,0.299521843,0.116176309,0,0,0,0.358184161,0.562914837,0,0.227896406,0.150390799,1.066859072,1.868639783,0
35630,Candida phangngaensis ,Candida,NRRL Y- 63743, CBS 10407,NA,NA,0,0,0,0.525385687,0,0.96077252,0,0,0,0,0.736515359,0,0.091624495,0.171267914,0,0,0.276843745
35631,Candida oslonensis ,Candida,NRRL Y-48252 , CBS 10146,NA,NA,0,0.973067155,0,0.502548085,0,1.338457091,0,0,0,0,0,0,0,0.497120904,0,0,0
35632,Candida hollandica ,Candida,NRRL Y-48254 , CBS 4855,NA,NA,0,0.521519237,NA,0,0,0.959677761,0,0,0,0,0.869005037,NA,0,0.096487249,0,0,0
35633,Candida hispaniensis ,Candida,NRRL Y-5580       , CBS 9996,NA,NA,0,0,0,0.38799215,0,0.900291976,0,0,0,0,0.783083853,0,0.015120044,0,0,0,0
35634,Candida galli ,Candida,NRRL Y-63740 , CBS 9723,NA,NA,0,0.35044526,NA,0,0,1.341630999,0,0,0,0,0.405315296,0,0,0.151088553,0,0,0
35635,Candida galli,Candida,NA, CBS 9722,NA,NA,0,0.362659673,0,0,0,0.776395002,0,0,0,0,0.710180348,0,0.082272152,0.065103258,0,0,0
35636,Candida alimentaria ,Candida,NRRL Y-48253 , CBS 10151,NA,NA,0,0.881706121,0,0.871095535,0.28362604,2.310141325,0,0,0,0,1.471257139,0,0.216862306,0.235378028,0,0,0.135857149
35664,Candida carpophila ,Candida,NRRL Y-17905, CBS 5256,NA,NA,0.375218273,0.285008352,0,0.726379753,0.726130107,0.232800121,0.356033739,0,0,0,0.703566128,0,0.035441286,0.521456342,0.220494658,0.510194835,0
35673,Candida orba ,Candida,NRRL Y-27336, CBS 8782,NA,NA,0.910644709,0,0,1.410699531,0,1.19787771,0,0,0,0,1.466088937,0,0.219687727,0.094931307,0,0.297005055,0
35679,Candida rhagii,Candida,NRRL Y-2594, CBS 4237,NA,NA,0.297493046,0,0,0.602176368,0.517492934,0.35590521,0.258347512,0.17553377,0,0.494011033,0.947979009,0,0.050776337,0.384751828,0.308579591,0.999163344,0
35680,Candida pseudorhagii,Candida,NRRL YB-2076, CBS 9998,NA,NA,0.108011285,0,0,0.433429613,0.403020265,0.284285125,0,0,0,0.272099499,0.243203489,0,0.041511126,0.251250804,0.078886883,0.391067682,0
35681,Candida gotoi,Candida,NRRL Y-27225, CBS 8531,NA,NA,0.078106434,0.20329448,0,0.366607578,0.395021878,0.106230941,0.110992119,0,0,0.323895548,0.375892991,0,0.101334232,0.134529526,0.109761216,0.710980458,0
35689,Candida mycetangii ,Candida,NRRL Y-6843, CBS 8675,NA,NA,0.27170715,0.168260087,0,0.388969616,0,0.239212575,0,0,0,0.251654474,0.404937587,0,0.195097319,0.227010728,0.46642664,0.862852106,0
35690,Candida vartiovaarae ,Candida,NRRL Y-6701, CBS 4289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35704,Candida rhizophorensis,Candida,NRRL Y-48382, CBS 11402,NA,NA,0.137607086,0.161851686,0,0.40557214,0.401940507,0,0,0,0,0.633436326,0.333836133,0,0.140318805,0,0.11898239,0.622148159,0
35705,Candida pseudohaemulonii,Candida,NRRL Y-48733, CBS 1004,NA,NA,0,0.140020259,0,0.369545804,0,0.228654067,0,0,0,0.310818053,0.378370196,0,0.119797236,0.047916308,0.237607305,0.291782008,0
35706,Candida mogii,Candida,NRRL Y-17032, CBS 2032,NA,NA,0,0.245196491,0.189458926,0.647990274,0.273295605,0.181463409,0.205032732,0,NA,0.172002224,0.746464492,0,0.207474231,0.15517518,0.372322373,0.777717925,NA
35707,Candida heveicola,Candida,NRRL Y-48716, CBS 10701,NA,NA,0,0.171238825,0.056282292,0.301573232,0.211008203,0.300302438,0,0.142236944,0,0.573548773,0.273394936,0,0.038107374,0.04935388,0.135778355,0.393834124,NA
35709,Candida dosseyi,Candida,NRRL Y-27950, CBS 10313,NA,NA,0.173558992,0.164571175,0.135554247,0.498964518,0.173610334,0.134968467,0,0,0,0.41328759,0.513647416,0,0.132864469,0.126433777,0.679358583,0.964403072,0
35713,Candida chauliodes,Candida,NRRL Y-27909, CBS 10157,NA,NA,0,0.200481138,0,0.396999395,0.662859757,0.150290662,0.124917055,0.153128185,0,0,0.451294972,0,0.040679214,0.231374947,0,0.089792033,0
35714,Candida frijolesensis,Candida,NRRL Y-48060, CBS 10377,NA,NA,0,0.201138113,0,0.375614621,0.521040897,0,0,0,0,0.416438362,0.50236685,0,0.066961758,0.402117376,0,1.190004467,0
35715,Candida gigantensis,Candida,NRRL Y-27736, CBS 9896,NA,NA,0,0.214476845,0,0.438864712,0.441982855,0.168197454,0,0,0,0.580253447,0.575711547,0,0.178869216,0.294475362,0,0.603278488,0
35716,Candida parapsilosis,Candida,NRRL Y-27953, CBS 10444,NA,NA,0,0.248256207,NA,0.334078579,0.725398632,0.712250632,0.430954095,0,0,0.521249675,0.514013615,0,0.070736214,0.494956857,0,0.469334055,0
35717,Candida orthopsilosis,Candida,NRRL Y-48468, CBS 10906,NA,NA,0,0.150284714,0,0,0.502393188,0.210318134,0.28580433,0.165704357,0,0.395943727,0.825300524,0,0,0.164639419,0,0.414863708,0
35718,Candida tetrigidarum,Candida,NRRL Y-48142, CBS 10457,NA,NA,0,0.115506671,0,0.600723035,0.45308199,0,0,NA,0,0.678699605,0.519222625,NA,0.075378552,0.43973908,0,0.391236107,NA
35719,Candida blankii,Candida,NRRL Y-17068, CBS 1898,NA,NA,0.545415617,0.168164883,0,0,0.573839693,0.050916518,0.203100739,0,0,0.488586486,0.735276586,0.279759952,0.617182703,0.454889966,0,0.315597746,0
35720,Candida chilensis,Candida,NRRL Y-17141, CBS 5719,NA,NA,0.307503177,0.127650605,0,0,0.136718923,0,0,0.163887552,0,0.131355397,0,0,0,0.175829758,0,0.132884765,0
35721,Candida asparagi,Candida,NRRL Y-48714, CBS 9770,NA,NA,0.063704627,0.121916903,0.146620444,0.390742557,0.260318562,0.102153713,0,0.225582911,0,0.184666162,0.913141255,0,0.044189856,0.103513724,0,0.160509601,0
36545,Candida zemplinina ,Candida,NA,CBS 9494, AY160761,NA,0,NA,0,0.600537393,0,NA,0,0,0,0,0.790453389,0,0.097655193,0.178835423,0.801956692,0,NA
36579,Candida xyloterini,Candida,NA,CBS 11547 , FJ381703,NA,0.196237638,0.428168249,1.226028913,0,0.344118022,0.668091416,0.292563352,0.257732278,0.192527953,0.44476853,0.874016902,0.297930151,0.199292372,0.583065351,0.801129608,1.284192089,0
37870,Candida sp. ,Candida,NRRL Y-27267,NA,NA,NA,0.556690973,0.178851909,NA,0.429939428,0,0.382302554,0,0,0.164209692,0,0.894398124,0,0.010862981,0.604373218,0,0.308792029,0
37871,Candida trypodendroni,Candida,NRRL Y-6488, CBS 8505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37882,Candida sorboxylosa,Candida,NRRL Y-17669, CBS 6378,NA,NA,0,0.052689,NA,0.282261563,0,0,0,0.16900213,0,0,0.279503208,NA,0.086572181,0,0,0.19046993,0.319876628
37883,Candida sorbosivorans,Candida,NA,NA,NA,NA,NA,0.095542399,NA,0,0,0.322008305,0,0,0,0,0.660378355,0,0,0.003810344,0,0.955695937,0
37884,Candida sithepensis,Candida,NA,NA,NCYC 2938,NA,0,0,0,0.823554999,0.443643432,0,0.340352187,0,0,0,0.616449002,0,0.183454445,0.300762634,0,0.148327324,0
37885,Candida sake,Candida,NRRL Y-1622, CBS 159,JCM 12265,NA,0,0,0,0.300757551,0.213329376,NA,0,NA,0,0.218039021,0.313311834,0,0.024989918,0.305787715,0,0.188572469,NA
37886,Candida sagamina ,Candida,NA,NA,JCM 10144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37887,Candida rugosa,Candida,NRRL Y-1496, CBS 613,JCM 10144,NA,0,0,0,0,0.643731608,0.227950884,0,0,0,0,0.413687069,0,0,0.275550488,0,0.278574009,NA
37888,Candida quercuum ,Candida,NRRL Y-12942, CBS 6422,NA,NA,1.061341199,0.488403564,NA,1.215524792,0,1.871262339,0,0,0,1.252581402,0.502931228,0,0.023992824,0.566412955,0,1.760117463,0
37889,Candida pseudofarinosa,Candida,NA,NA,NA,NA,0,0.254896241,0,0.744930438,0.5421441,0.579021498,0,0,0,0,0.671160333,0,0,0,0.444558859,0,NA
37890,Candida pimensis,Candida,NRRL Y-27619, CBS 9805,NCYC 386,NA,0,0,0,0.479422472,0.174547648,0.644082183,NA,0,0,0.246521978,0.230723889,0,0.005836735,0.020680365,0,0,NA
